Loc,date_dec,meansst
Jervis,1988.4153005464482,19.1909995710477
Jurien,1988.4153005464482,22.3489995004609
Port D,1988.4972677595629,13.5045158271828
Ninepi,1988.4972677595629,13.5583867937206
Tinder,1988.4972677595629,13.3741932494506
Maria ,1988.4972677595629,13.6832255006077
Bichen,1988.4972677595629,14.0012900096274
BassSt,1988.4972677595629,13.806128723667
Port P,1988.4972677595629,13.5319351814086
Jervis,1988.4972677595629,17.9487092762344
Jurien,1988.4972677595629,21.1487092047089
Port D,1988.5819672131147,12.5483868162959
Ninepi,1988.5819672131147,12.791290036673
Tinder,1988.5819672131147,12.6564513300095
Maria ,1988.5819672131147,12.8587093900048
Bichen,1988.5819672131147,12.9306448722679
BassSt,1988.5819672131147,12.5996771377301
Port P,1988.5819672131147,12.8022577783634
Jervis,1988.5819672131147,17.6322576704044
Jurien,1988.5819672131147,20.310644707312
Port D,1988.6666666666667,12.5686663857351
Ninepi,1988.6666666666667,12.7413330485423
Tinder,1988.6666666666667,12.642666384081
Maria ,1988.6666666666667,12.855999712646
Bichen,1988.6666666666667,13.0866663741569
BassSt,1988.6666666666667,12.9423330440496
Port P,1988.6666666666667,13.3146663690607
Jervis,1988.6666666666667,18.3046662575255
Jurien,1988.6666666666667,20.5196662080164
Port D,1988.7486338797814,12.4338706898233
Ninepi,1988.7486338797814,12.8151610038814
Tinder,1988.7486338797814,13.0229029347219
Maria ,1988.7486338797814,12.613225524524
Bichen,1988.7486338797814,12.6870964906148
BassSt,1988.7486338797814,12.8864513248686
Port P,1988.7486338797814,13.7567738860605
Jervis,1988.7486338797814,17.9754834691844
Jurien,1988.7486338797814,20.8103221154982
Port D,1988.8333333333333,13.2289997043088
Ninepi,1988.8333333333333,13.8613330235084
Tinder,1988.8333333333333,14.135333017384
Maria ,1988.8333333333333,13.7073330269506
Bichen,1988.8333333333333,13.7463330260788
BassSt,1988.8333333333333,14.3016663469995
Port P,1988.8333333333333,15.4453329881032
Jervis,1988.8333333333333,18.8606662450979
Jurien,1988.8333333333333,20.6623328714942
Port D,1988.9153005464482,14.0893545237881
Ninepi,1988.9153005464482,14.6445158017018
Tinder,1988.9153005464482,15.02580611576
Maria ,1988.9153005464482,15.0441932121232
Bichen,1988.9153005464482,15.7722577119787
BassSt,1988.9153005464482,15.7448383577528
Port P,1988.9153005464482,17.2361286470006
Jervis,1988.9153005464482,20.7177414724063
Jurien,1988.9153005464482,21.4274188758986
Port D,1989,15.618386747676
Ninepi,1989,15.8470964199833
Tinder,1989,16.067096415066
Maria ,1989,16.811612527457
Bichen,1989,17.2022576800157
BassSt,1989,17.4777415448259
Port P,1989,18.0332254033776
Jervis,1989,23.1164510962103
Jurien,1989,22.8251607801405
Port D,1989.0849315068492,16.2928567786834
Ninepi,1989.0849315068492,16.9049996221438
Tinder,1989.0849315068492,17.3067853274489
Maria ,1989.0849315068492,18.2360710209635
Bichen,1989.0849315068492,18.3435710185607
BassSt,1989.0849315068492,18.8324995790608
Port P,1989.0849315068492,18.9328567196748
Jervis,1989.0849315068492,23.0632137702113
Jurien,1989.0849315068492,23.6507137570796
Port D,1989.1616438356164,16.4806447929192
Ninepi,1989.1616438356164,16.7003222073639
Tinder,1989.1616438356164,16.9016125254453
Maria ,1989.1616438356164,17.5922576712985
Bichen,1989.1616438356164,18.71612861392
BassSt,1989.1616438356164,18.9677415115218
Port P,1989.1616438356164,19.3332253743203
Jervis,1989.1616438356164,22.5029027228274
Jurien,1989.1616438356164,24.053870430096
Port D,1989.2465753424658,15.65366631678
Ninepi,1989.2465753424658,15.4939996536821
Tinder,1989.2465753424658,15.5806663184116
Maria ,1989.2465753424658,16.8176662907625
Bichen,1989.2465753424658,17.2703329473113
BassSt,1989.2465753424658,17.6316662725682
Port P,1989.2465753424658,17.6986662710706
Jervis,1989.2465753424658,22.5159994967282
Jurien,1989.2465753424658,23.8439994670451
Port D,1989.3287671232877,15.2680641748612
Ninepi,1989.3287671232877,14.8035480562117
Tinder,1989.3287671232877,14.7470964445702
Maria ,1989.3287671232877,15.1780641768729
Bichen,1989.3287671232877,15.9383867405235
BassSt,1989.3287671232877,16.4961286635408
Port P,1989.3287671232877,16.6016125321508
Jervis,1989.3287671232877,21.3899995218962
Jurien,1989.3287671232877,23.632257536294
Port D,1989.4136986301369,13.2839997030795
Ninepi,1989.4136986301369,13.3143330357348
Tinder,1989.4136986301369,13.1416663729275
Maria ,1989.4136986301369,13.0226663755874
Bichen,1989.4136986301369,14.3609996790066
BassSt,1989.4136986301369,14.0616663523639
Port P,1989.4136986301369,14.1273330175628
Jervis,1989.4136986301369,18.7089995818213
Jurien,1989.4136986301369,22.2203328366702
Port D,1989.495890410959,13.1774190603004
Ninepi,1989.495890410959,12.9867739032714
Tinder,1989.495890410959,12.7351610056695
Maria ,1989.495890410959,12.9906448709268
Bichen,1989.495890410959,13.6696771138137
BassSt,1989.495890410959,13.1680642217999
Port P,1989.495890410959,13.1580642220234
Jervis,1989.495890410959,17.061612521869
Jurien,1989.495890410959,20.9454834027997
Port D,1989.5808219178082,12.8541932610735
Ninepi,1989.5808219178082,12.6854835874251
Tinder,1989.5808219178082,12.3725803686126
Maria ,1989.5808219178082,12.8393545517277
Bichen,1989.5808219178082,13.1461287384192
BassSt,1989.5808219178082,12.7429029409804
Port P,1989.5808219178082,12.6483868140607
Jervis,1989.5808219178082,15.9264512569193
Jurien,1989.5808219178082,20.7409672783387
Port D,1989.6657534246576,12.26466639253
Ninepi,1989.6657534246576,12.3349997242913
Tinder,1989.6657534246576,12.2923330585783
Maria ,1989.6657534246576,12.2086663937817
Bichen,1989.6657534246576,12.6846663831423
BassSt,1989.6657534246576,12.29866639177
Port P,1989.6657534246576,12.441666388573701
Jervis,1989.6657534246576,16.3816663005079
Jurien,1989.6657534246576,19.8499995563179
Port D,1989.7479452054795,12.2793545642447
Ninepi,1989.7479452054795,12.4970964948617
Tinder,1989.7479452054795,12.5219352039839
Maria ,1989.7479452054795,12.6122577826102
Bichen,1989.7479452054795,13.021935192808
BassSt,1989.7479452054795,12.9558061620281
Port P,1989.7479452054795,13.4183867968499
Jervis,1989.7479452054795,19.5751608527836
Jurien,1989.7479452054795,20.0283866491049
Port D,1989.8328767123287,13.5373330307504
Ninepi,1989.8328767123287,13.7473330260565
Tinder,1989.8328767123287,13.9343330218767
Maria ,1989.8328767123287,14.4626663434009
Bichen,1989.8328767123287,14.7253330041965
BassSt,1989.8328767123287,14.9359996661544
Port P,1989.8328767123287,15.1289996618405
Jervis,1989.8328767123287,19.4783328979587
Jurien,1989.8328767123287,20.6993328706672
Port D,1989.9150684931508,15.1954835313222
Ninepi,1989.9150684931508,14.9941932132408
Tinder,1989.9150684931508,15.2938706258973
Maria ,1989.9150684931508,15.6877415848355
Bichen,1989.9150684931508,16.0416125446678
BassSt,1989.9150684931508,16.4854835024885
Port P,1989.9150684931508,17.3419350962485
Jervis,1989.9150684931508,19.9009672971142
Jurien,1989.9150684931508,20.9403221125925
Port D,1990,15.3258061090544
Ninepi,1990,15.7070964231126
Tinder,1990,15.9980641585444
Maria ,1990,16.7354834969005
Bichen,1990,17.1219351011659
BassSt,1990,17.3983867078899
Port P,1990,18.3590318477082
Jervis,1990,20.6554834092817
Jurien,1990,21.4567737139521
Port D,1990.0849315068492,15.3935710844983
Ninepi,1990.0849315068492,16.3757139196885
Tinder,1990.0849315068492,16.4371424897441
Maria ,1990.0849315068492,17.0889281894613
Bichen,1990.0849315068492,17.5021424659395
BassSt,1990.0849315068492,17.9074995997362
Port P,1990.0849315068492,18.9189281485576
Jervis,1990.0849315068492,22.9482137727817
Jurien,1990.0849315068492,22.7485709201012
Port D,1990.1616438356164,16.1699996385723
Ninepi,1990.1616438356164,16.3490318926352
Tinder,1990.1616438356164,16.5435480173197
Maria ,1990.1616438356164,17.4790318673777
Bichen,1990.1616438356164,18.2570963661156
BassSt,1990.1616438356164,18.5374189404951
Port P,1990.1616438356164,19.1935479580875
Jervis,1990.1616438356164,23.3274188334303
Jurien,1990.1616438356164,23.9393543036234
Port D,1990.2465753424658,15.4909996537492
Ninepi,1990.2465753424658,15.5276663195963
Tinder,1990.2465753424658,15.6809996495023
Maria ,1990.2465753424658,17.180332949323
Bichen,1990.2465753424658,18.1466662610571
BassSt,1990.2465753424658,17.6499996054918
Port P,1990.2465753424658,18.0009995976463
Jervis,1990.2465753424658,22.8316661563391
Jurien,1990.2465753424658,22.6263328275954
Port D,1990.3287671232877,13.7690319503027
Ninepi,1990.3287671232877,13.944838397986
Tinder,1990.3287671232877,13.8612900127567
Maria ,1990.3287671232877,15.3051609482256
Bichen,1990.3287671232877,16.4080641493802
BassSt,1990.3287671232877,16.0587093184792
Port P,1990.3287671232877,15.7232254550101
Jervis,1990.3287671232877,20.858064049915
Jurien,1990.3287671232877,21.7206446757961
Port D,1990.4136986301369,13.2799997031689
Ninepi,1990.4136986301369,12.8973330450555
Tinder,1990.4136986301369,12.307333058243
Maria ,1990.4136986301369,13.6383330284928
Bichen,1990.4136986301369,14.7346663373212
BassSt,1990.4136986301369,14.3729996787384
Port P,1990.4136986301369,14.3009996803477
Jervis,1990.4136986301369,18.1839995935559
Jurien,1990.4136986301369,20.9349995320663
Port D,1990.495890410959,12.9483868073552
Ninepi,1990.495890410959,12.7570964890502
Tinder,1990.495890410959,12.3770964975439
Maria ,1990.495890410959,12.7609674567056
Bichen,1990.495890410959,13.285483574014
BassSt,1990.495890410959,13.1116126101584
Port P,1990.495890410959,13.1138706746241
Jervis,1990.495890410959,16.9248383313778
Jurien,1990.495890410959,20.0580640677964
Port D,1990.5808219178082,12.73193519929
Ninepi,1990.5808219178082,12.2922577897628
Tinder,1990.5808219178082,12.1035481165614
Maria ,1990.5808219178082,12.3967739164589
Bichen,1990.5808219178082,12.7061287482539
BassSt,1990.5808219178082,12.086128762112
Port P,1990.5808219178082,12.7441932635322
Jervis,1990.5808219178082,16.8496770427352
Jurien,1990.5808219178082,18.9219350609327
Port D,1990.6657534246576,11.7789997367188
Ninepi,1990.6657534246576,11.7229997379705
